simNo:int,simPar_EleakVal:decimal,simParPer_gBarP:int,simParPer_gBarK2:int,simParPer_gBarLeak:int,simParPer_gBarSynS:int,simParPer_gBarCaS:int,simParPer_gBarSynG:int,simParPer_gBarh:int,meanPeriod_L:decimal,meanPeriod_R:decimal,spkFreq_L:decimal,spkFreq_R:decimal,meanDutyCycle_L:decimal,meanDutyCycle_R:decimal,meanPhase_L:decimal,meanPhase_R:decimal
2342931,-0.07,50,125,25,75,50,25,150,28.498,25.3996,5.029813237,5.126762325,1.69294,0.9629994,1.078379,0.03886589
2462317,-0.065,175,125,150,25,0,25,175,11.74475,22.31165,16.30597787,14.96052228,0.9576449,0.9494636,0.3293078,0.3744098
2463862,-0.065,100,100,75,50,0,25,175,23.3493,44.456,9.247335989,9.181443545,1.680873,0.1713942,0.2775688,0.4715216
2469066,-0.07,125,150,75,100,0,25,175,4.40945,5.50825,10.5110605,9.622041516,0.2805565,0.3685199,-0.4673535,1.583814
2505232,-0.065,150,150,100,50,50,25,175,29.7789,33.5089,14.65964137,13.99255823,1.797937,1.934626,0.4376434,0.5075389
2508147,-0.065,125,175,125,75,50,25,175,17.8924,20.75545,3.909977153,4.162904734,0.8739577,1.4484,-0.4949857,1.574191
2528779,-0.055,75,75,150,75,75,25,175,36.0378,38.1329,4.407347678,4.277718365,1.50141,0.5841413,0.3070603,0.6750884
2632818,-0.06,75,100,75,100,0,50,0,32.3616,27.9582,5.037294084,5.134367896,0.7156074,0.6664771,1.070196,0.07542427
2644889,-0.055,25,50,25,25,25,50,0,14.0468,9.27015,4.425019214,4.650885457,0.7633838,0.5537019,-2.078418,2.371647
2646868,-0.06,125,75,175,25,25,50,0,14.00655,44.816,7.143287461,7.759674468,0.3137532,1.564859,0.2892985,0.07434736
2653747,-0.065,125,175,100,100,25,50,0,34.28,17.1092,5.91525633,6.308332361,1.357121,1.061593,0.1181733,0.9410195
2658549,-0.055,125,175,75,150,25,50,0,21.7391,35.4224,12.86005744,13.09567221,1.451983,1.333125,0.1111161,0.8189437
2667259,-0.055,75,25,175,25,50,50,0,11.75365,25.44375,3.354472555,3.043482731,1.168454,0.9322761,-0.0574817,1.124434
2791498,-0.06,75,75,75,50,0,50,25,16.196,42.1684,7.651885012,7.44585947,0.8865893,1.566085,0.3619179,0.05769943
2791996,-0.07,175,175,100,50,0,50,25,36.2254,6.998,12.21876087,15.09542465,0.8546186,0.6207059,4.089211,0.2100488
2829209,-0.055,25,50,25,25,50,50,25,35.4684,27.1873,5.309430486,5.40229617,0.247392,0.3308346,0.2104475,0.8386874
2835507,-0.065,125,175,100,75,50,50,25,16.51705,21.5574,7.322532068,7.101522989,0.4292655,1.146507,-1.368305,2.785858
2844154,-0.055,150,175,175,150,50,50,25,39.54095,29.8769,11.86213732,11.50662428,0.3500219,1.349464,0.8077762,0.3896492
2954692,-0.065,50,75,25,50,0,50,50,13.3552,22.40785,7.356664056,6.994728644,0.9961738,0.7913164,-0.434533,1.729076
2958672,-0.065,150,150,125,75,0,50,50,27.15105,12.42135,8.708350129,8.244473889,0.5205839,1.371928,-0.07652952,1.035012
2963467,-0.065,125,150,100,125,0,50,50,32.96035,20.7994,6.497625749,6.616129615,1.501501,1.024376,0.4795956,0.6973545
2973627,-0.065,125,100,100,25,25,50,50,27.9896,41.2999,14.15891583,13.07288933,0.8848858,1.482759,0.1890295,0.7210785
2973751,-0.07,150,175,100,25,25,50,50,11.1704,26.4796,9.467894565,8.909642699,0.7548163,1.051995,-1.748017,5.143701
2994939,-0.055,75,25,175,25,50,50,50,23.8849,38.8065,3.21991824,3.247021055,0.5509171,0.4352132,0.4178114,0.3211694
3019699,-0.055,75,100,100,75,75,50,50,6.457,24.939,9.991854466,8.419905648,0.9165092,1.520005,-0.5132644,2.982391
3115889,-0.055,25,25,25,25,0,50,75,40.2151,8.221,6.946220226,7.700428492,0.2349988,1.228792,-0.9277217,1.18965
3138557,-0.065,175,175,175,25,25,50,75,12.3757,18.2527,6.186964997,5.963865988,1.319061,0.2226191,0.2214494,0.6733882
3142667,-0.065,125,150,100,75,25,50,75,28.8063,21.67645,7.709843023,8.019708433,0.4840677,1.398961,0.9907803,0.2544478
3159532,-0.065,50,100,25,50,50,50,75,6.82665,8.6934,8.54203773,8.406661935,0.2898054,0.1663676,0.6055801,0.2288238
3161277,-0.065,175,175,150,50,50,50,75,6.79315,31.3805,13.9945051,10.33108259,0.3037472,0.1010628,0.1407769,0.3496905
3184139,-0.055,75,75,150,75,75,50,75,32.85845,9.6768,4.407785992,4.266734934,0.5960141,1.095176,3.129196,0.07845318
3284117,-0.065,175,150,150,50,0,50,100,30.9746,25.35275,10.69816519,10.84878647,0.9578558,1.006364,1.032827,0.1546299
3301031,-0.07,150,125,75,25,25,50,100,7.9622,30.2034,24.14535202,18.27096059,0.7845947,0.1591741,0.1411679,0.464501
3303454,-0.055,50,50,75,50,25,50,100,14.9655,27.00955,6.776894937,6.610122092,0.6683973,1.509562,-0.4664739,1.841886
3303543,-0.06,100,100,75,50,25,50,100,7.5247,25.5144,16.76424148,12.53739648,1.094515,1.911889,-0.009367259,1.031762
3324343,-0.06,100,100,100,50,50,50,100,38.14495,13.49535,9.780705561,10.74418024,0.5159818,0.8339317,0.6553628,0.7681384
3328948,-0.06,125,175,50,100,50,50,100,18.7442,26.4651,14.62300076,15.09907219,0.0701497,1.015503,-0.584192,1.824826
3346823,-0.06,100,150,50,75,75,50,100,3.7253,27.40195,20.55183873,12.47524868,0.6463372,1.24489,-1.346307,10.90295
3454711,-0.07,150,175,75,125,0,50,125,17.79105,33.5833,11.00927206,10.44181338,1.161179,0.9831464,-0.4929057,1.930434
3489818,-0.06,75,125,25,75,50,50,125,39.6704,41.4109,11.67473851,11.56885921,1.752828,1.773446,0.8614942,0.1007086
3490419,-0.055,75,100,75,75,50,50,125,40.64345,14.6794,10.21444067,10.26233571,0.1976825,0.8703762,2.390517,0.136605
3628336,-0.07,75,100,50,25,25,50,150,28.9414,17.72775,6.277308939,6.585645106,0.9723683,1.419351,0.1487639,0.9088762
3629357,-0.065,175,125,125,25,25,50,150,20.9743,15.65185,19.16433288,21.27844363,0.2708457,0.5081252,1.053757,0.2136448
3634877,-0.065,175,175,150,75,25,50,150,15.2486,23.70115,9.37163207,9.507438106,0.6547945,0.3657207,0.5690167,0.115568
3655032,-0.065,150,175,125,75,50,50,150,25.14365,12.556,8.59934231,8.888163325,1.867171,1.039368,-0.8564511,1.427687
3661417,-0.065,75,175,25,150,50,50,150,41.39335,40.4681,8.379129174,8.353322553,1.215613,0.201581,0.3093572,0.6975577
3772170,-0.05,25,0,100,25,0,50,175,26.84175,26.26525,3.956387549,4.125404116,1.216426,0.3728919,-0.4554326,1.445651
3773032,-0.065,150,125,150,25,0,50,175,17.87565,12.77635,7.37300921,7.522235472,1.452523,0.5762131,-3.290173,3.351601
3795063,-0.06,100,100,75,50,25,50,175,14.6048,35.1203,13.86331333,12.53332001,0.5193361,0.9786021,-0.3256165,1.783013
3799853,-0.06,50,100,50,100,25,50,175,21.3184,33.27945,4.176287911,4.101048676,0.771329,1.48772,0.445392,0.3047133
3814032,-0.065,150,150,150,25,50,50,175,22.1171,34.4693,6.813133481,6.816683985,0.3709166,0.7083608,-0.1589313,1.247693
3814228,-0.06,125,75,175,25,50,50,175,14.51635,19.398,9.089809823,8.796692903,1.033855,0.2532838,-1.35481,2.810414
3817773,-0.06,50,100,50,75,50,50,175,17.6698,31.49365,4.789733615,4.693271719,1.402546,0.1751559,0.1744256,0.6891136
3837353,-0.06,150,125,175,50,75,50,175,13.744,9.98975,11.81117171,11.48918547,0.9141153,1.237448,1.028284,0.2525975
3858449,-0.055,25,125,25,75,100,50,175,19.2362,26.9423,4.202357926,4.393177275,0.7949231,0.7188956,-0.5010782,1.701812
3957588,-0.06,125,75,175,25,25,75,0,38.00965,19.3815,7.797270955,7.291634532,1.393757,0.3119212,0.5508423,0.71912
3960188,-0.06,125,100,175,50,25,75,0,39.13955,16.46955,4.228444281,4.571501135,0.4378742,1.754207,0.9542519,0.5984599
3964467,-0.065,125,175,100,100,25,75,0,40.8825,39.0037,5.736660102,5.941116366,0.5750407,0.1167838,0.6330489,0.3960435
3981011,-0.07,50,125,0,75,50,75,0,36.14445,36.6002,9.128952858,9.090322534,0.695678,1.361973,0.7076341,0.2834432
3981012,-0.065,50,125,0,75,50,75,0,36.14445,36.6002,9.128952858,9.090322534,0.695678,1.361973,0.7076341,0.2834432
3981013,-0.06,50,125,0,75,50,75,0,36.14445,36.6002,9.128952858,9.090322534,0.695678,1.361973,0.7076341,0.2834432
3981014,-0.055,50,125,0,75,50,75,0,36.14445,36.6002,9.128952858,9.090322534,0.695678,1.361973,0.7076341,0.2834432
3981015,-0.05,50,125,0,75,50,75,0,36.14445,36.6002,9.128952858,9.090322534,0.695678,1.361973,0.7076341,0.2834432
4102218,-0.06,75,75,75,50,0,75,25,23.3517,27.64195,7.319965902,8.090614887,0.6279628,0.1659109,0.7720331,0.08612649
4102716,-0.07,175,175,100,50,0,75,25,45.3325,30.5365,12.26013033,12.31103467,1.188501,1.717145,0.6113012,0.5882204
4123472,-0.065,150,150,125,50,25,75,25,20.2253,19.4464,9.171763547,9.923149521,1.213322,1.284053,-0.419255,1.403109
4140854,-0.055,50,25,100,25,50,75,25,36.5086,36.52095,6.339396468,6.003411695,0.5929233,0.184297,0.6746018,0.32517
4266191,-0.07,150,150,75,50,0,75,50,22.8028,16.19465,14.24389794,14.08321773,1.670317,0.6948097,-0.9822009,1.697563
4273906,-0.07,125,175,75,125,0,75,50,10.4888,5.1574,6.453463359,7.339898465,0.2889463,0.5680382,0.9429364,0.5363531
4289547,-0.065,125,150,100,75,25,75,50,10.5161,17.4329,8.237511143,7.675087944,1.231264,1.410901,0.2226709,0.6308708
4309619,-0.055,75,100,75,75,50,75,50,9.75145,5.333,10.70083801,13.67327935,0.7254203,0.5073505,-11.34001,7.20177
4428757,-0.065,175,150,175,25,0,75,75,29.5332,6.4824,6.553841192,7.778336385,0.5559675,0.5918333,2.612011,0.4266757
4429209,-0.055,25,50,25,50,0,75,75,24.0695,33.4805,3.918348658,3.806052242,0.1523172,0.7396335,-0.1642628,1.228488
4435703,-0.06,100,100,125,100,0,75,75,38.1846,35.0242,4.682890705,4.573526114,1.043504,0.6209792,0.6730432,0.3826621
4449277,-0.065,175,175,175,25,25,75,75,14.6081,18.0007,6.089240386,6.020272224,1.691349,1.114346,-0.8130128,2.001828
4450379,-0.055,75,75,75,50,25,75,75,9.7692,26.4538,14.91940537,11.29610616,0.9817488,1.963487,-0.2953527,1.799779
4457536,-0.07,75,150,25,125,25,75,75,31.1825,43.729,7.543484484,7.526366483,1.705434,1.369912,0.2931053,0.5889618
4462977,-0.065,75,150,50,175,25,75,75,30.77805,38.27215,4.969099441,4.94563941,1.109778,1.222291,0.6807966,0.1534373
4470666,-0.07,125,150,50,50,50,75,75,10.44365,15.92635,15.93220339,15.06629532,0.407731,1.455908,-3.221479,5.912689
4489979,-0.055,75,25,175,25,75,75,75,28.3576,32.63855,3.873113893,3.834566733,0.880212,0.7667926,0.3746904,0.5687452
4591458,-0.06,75,50,100,25,0,75,100,10.9369,36.52185,6.662521098,6.162342512,0.6438936,0.1594634,0.006835634,0.9771736
4592597,-0.065,175,150,175,25,0,75,100,25.3614,26.66745,6.898761693,6.899117843,1.274776,0.5234096,0.673379,0.2919437
4595973,-0.06,50,75,50,75,0,75,100,9.95605,11.4173,4.663293912,4.591771935,1.068446,1.427544,-0.3359551,1.385263
4612027,-0.065,125,100,100,25,25,75,100,26.14545,27.13275,14.99723097,12.71584367,0.2506746,0.2561812,0.8320867,0.1364922
4613893,-0.06,50,75,50,50,25,75,100,19.1163,21.5219,5.23743498,5.203418173,1.022562,0.6111682,0.5395899,0.392508
4639573,-0.06,50,125,50,100,50,75,100,20.7474,17.8666,3.371260008,3.262792149,1.138331,1.164189,-0.006990698,1.00602
4756077,-0.065,175,125,150,25,0,75,125,26.62815,29.0808,13.9159204,15.92778389,1.36993,0.5127129,0.8611885,0.05948968
4759901,-0.07,100,125,50,75,0,75,125,17.7635,25.4042,9.322049389,9.016578209,0.7290906,0.9333063,-0.04748034,1.067903
4780012,-0.065,50,100,25,75,25,75,125,28.5068,30.7263,6.13601379,6.08073185,0.7912007,1.72341,0.5280037,0.4308867
4780978,-0.06,75,100,100,75,25,75,125,23.80065,27.89315,2.979876066,3.038806326,0.3947833,0.9304937,0.3909437,0.5418339
4918171,-0.07,50,50,25,25,0,75,150,13.9761,24.9315,9.994541443,9.520311084,1.055158,0.5900006,0.5180013,0.07595467
4940303,-0.06,100,75,150,25,25,75,150,40.1569,30.5636,3.235055874,3.252462216,0.7494079,0.566962,0.9872839,0.2485737
4942026,-0.07,125,150,75,50,25,75,150,3.1543,31.427,14.38422812,9.664627463,0.312716,0.2017787,-0.0228816,1.227975
4948068,-0.06,125,125,150,100,25,75,150,21.1863,23.9214,6.681643878,6.812358573,0.5641287,1.133115,0.7927107,0.1049523
4963299,-0.055,75,50,150,50,50,75,150,8.16085,13.6696,6.421625589,5.91945541,0.4679905,0.6928806,-1.184351,2.983813
5082011,-0.07,50,50,25,25,0,75,175,13.9154,8.1706,10.00335991,11.29998675,1.310189,0.9067388,-0.4250606,1.24958
5083062,-0.065,100,100,100,25,0,75,175,25.21515,31.71595,4.664752175,4.650724114,0.2677398,0.8374493,0.3281519,0.5872462
5085026,-0.07,125,125,50,50,0,75,175,10.42065,11.8969,15.7241486,17.31358875,0.8421164,1.163227,-2.507956,3.863247
5085302,-0.065,100,100,75,50,0,75,175,12.83285,10.18185,10.30197102,9.632898008,0.2110989,1.115986,1.13665,0.09815824
5102852,-0.065,50,75,50,25,25,75,175,21.1471,14.84735,3.052360287,3.228838551,1.328338,1.597228,0.4768696,0.6651905
5103907,-0.065,125,125,125,25,25,75,175,26.9539,4.5098,5.787279408,7.524998915,1.612553,0.7718746,-0.8011885,1.134051
5105694,-0.055,50,50,75,50,25,75,175,39.79845,9.7781,6.736878776,7.950263154,1.360158,1.565744,2.942264,0.2771138
5107197,-0.065,175,175,175,50,25,75,175,36.7537,45.91535,5.931246962,5.673316426,0.8577531,1.139758,0.7816569,0.02349831
5108382,-0.065,100,125,75,75,25,75,175,16.4438,12.6365,7.99173087,8.260906979,0.7493645,1.18335,-0.6708424,1.51552
5124752,-0.065,150,150,150,25,50,75,175,20.40005,24.06575,6.970467231,7.018374794,0.6054789,0.6061976,0.5262333,0.3792074
5128819,-0.055,75,100,75,75,50,75,175,23.7913,6.7805,10.37460411,12.96135634,0.5983784,0.8842711,-2.148477,1.612314
5149575,-0.05,50,75,100,75,75,75,175,24.49725,35.2685,8.118728282,8.260119757,0.8045311,0.8816309,0.4280037,0.3838063
5276693,-0.06,50,125,25,125,25,100,0,35.99325,27.7716,5.107077439,5.015373209,1.085742,1.333467,1.266542,0.02276399
5287734,-0.055,50,25,100,25,50,100,0,33.6119,4.43025,5.99561647,7.202016565,0.2155338,1.114316,6.519519,0.1406883
5290979,-0.055,75,50,150,50,50,100,0,12.9829,37.0317,5.736339288,5.246906797,0.7391261,0.3049603,0.201765,0.4244968
5294658,-0.06,75,150,25,100,50,100,0,17.337,17.8806,10.16340087,10.08581845,0.506414,1.036856,0.2438677,0.7484859
5299150,-0.05,125,150,175,125,50,100,0,3.37375,25.5601,23.11479347,14.02483381,0.532375,0.0669168,0.06185226,0.5313968
5417911,-0.07,150,175,50,100,0,100,25,9.83925,15.8356,15.14741682,13.11523431,1.003532,0.6956099,-0.444429,1.715278
5443139,-0.055,75,150,25,150,25,100,25,9.5959,47.3634,10.28119056,9.71799054,0.8096479,0.9437878,-0.1588632,1.784116
5454583,-0.06,100,100,125,50,50,100,25,31.7445,38.39975,5.987175856,6.078561371,1.493871,0.06736242,-0.08737166,1.105689
5575352,-0.065,150,175,150,25,0,100,50,11.14545,14.1375,3.168583019,3.123071884,1.208484,0.5176799,-3.864534,5.901987
5576911,-0.07,150,150,75,50,0,100,50,39.3459,20.7189,13.17617657,14.45119563,0.8172948,0.7352321,1.825869,0.03852752
5584626,-0.07,125,175,75,125,0,100,50,4.1249,36.74615,8.52514919,6.009785745,0.6938108,0.3775879,-0.2078,2.85116
5584907,-0.065,125,150,100,125,0,100,50,9.2324,7.71625,6.783943108,7.105749341,0.5838135,1.4125,0.4483849,0.6252491
5603428,-0.06,125,125,150,100,25,100,50,29.6598,19.3886,6.503896284,6.468702972,0.3759365,0.5311781,-0.07040735,1.046025
5607578,-0.06,75,125,75,150,25,100,50,17.8204,16.2544,4.961651812,4.768385603,1.373325,0.5559664,-0.9251526,1.843853
5615498,-0.06,75,75,100,25,50,100,50,16.6675,22.2029,4.926581145,4.761626889,0.5265817,1.721158,-1.038905,2.383933
5636859,-0.055,75,25,175,25,75,100,50,26.5352,21.35385,3.721877041,3.821880757,1.537516,0.2049139,0.7344156,0.4089888
5760410,-0.05,25,50,25,50,25,100,75,19.4439,14.585,6.327094711,6.60703395,0.5955132,0.3795406,-1.523133,2.142513
5781854,-0.055,50,50,100,50,50,100,75,13.3085,17.90645,3.873227577,3.916662769,0.9441259,0.3551625,-0.4653658,1.626145
5781943,-0.06,100,100,100,50,50,100,75,40.14125,26.56005,10.15029561,9.818239331,1.761104,0.7466477,1.499651,0.00773394
5785188,-0.06,125,125,150,75,50,100,75,37.8098,14.57505,7.063339335,7.392334538,0.5828145,1.460091,1.971293,0.2400991
5909662,-0.065,100,125,75,100,0,100,100,31.2742,20.4204,6.612184008,6.730332897,0.8578285,0.3711289,1.326693,0.1337396
5924250,-0.05,25,50,25,50,25,100,100,13.441,37.2815,6.691009975,6.220737075,0.7894874,1.149514,-0.3384668,1.93881
5924336,-0.07,75,100,25,50,25,100,100,28.7517,4.23155,11.35198668,16.71764957,1.718726,0.6974277,-0.4098498,1.06032
5924983,-0.06,100,100,75,50,25,100,100,15.9464,27.5827,13.36101596,12.61865407,0.5793847,0.4019222,-1.321455,3.285738
5926849,-0.055,25,75,25,75,25,100,100,21.89045,18.4519,3.616854542,3.311170173,0.8918318,1.625459,1.001214,0.1560566
5943553,-0.06,150,100,125,25,50,100,100,18.63995,15.93325,22.97429968,24.4143024,1.016719,1.104439,-1.843977,2.576214
5964539,-0.055,75,25,175,25,75,100,100,28.46265,9.4671,3.880402305,4.123215421,0.3597697,1.217279,-3.527052,2.17315
5968775,-0.05,50,75,100,75,75,100,100,31.3853,32.49295,7.763574176,7.942284009,1.055596,0.6604017,0.5496177,0.4309852
6066018,-0.06,75,50,100,25,0,100,125,19.8186,24.412,6.321591369,6.012745326,0.9250956,0.681464,0.7250696,0.1068794
6068342,-0.065,100,100,75,50,0,100,125,18.9723,11.3279,9.565509506,9.903134961,1.591025,1.076378,-0.7388527,1.441151
6072491,-0.07,50,100,0,100,0,100,125,16.9574,19.26645,9.386762787,9.031285789,1.314364,1.108211,-0.5007747,1.568964
6072492,-0.065,50,100,0,100,0,100,125,16.9574,19.26645,9.386762787,9.031285789,1.314364,1.108211,-0.5007747,1.568964
6072493,-0.06,50,100,0,100,0,100,125,16.9574,19.26645,9.386762787,9.031285789,1.314364,1.108211,-0.5007747,1.568964
6072494,-0.055,50,100,0,100,0,100,125,16.9574,19.26645,9.386762787,9.031285789,1.314364,1.108211,-0.5007747,1.568964
6072495,-0.05,50,100,0,100,0,100,125,16.9574,19.26645,9.386762787,9.031285789,1.314364,1.108211,-0.5007747,1.568964
6087312,-0.065,150,150,150,25,25,100,125,23.9018,13.31035,5.865467504,6.184018729,0.8922508,1.305728,0.001957124,0.9989101
6111948,-0.06,125,150,75,75,50,100,125,30.9426,16.09565,14.62451806,14.995274,0.5403101,1.338542,1.489145,0.2253802
6114547,-0.065,125,175,75,100,50,100,125,28.10825,30.01135,10.63642499,10.55849046,0.04798947,0.04252724,0.892414,0.04716409
6230396,-0.07,175,175,125,25,0,100,150,37.89945,17.9262,8.906629292,9.475347604,1.740769,1.416519,1.733343,0.1801398
6230637,-0.065,175,125,150,25,0,100,150,17.778,12.6228,16.57630846,14.78260528,1.620137,1.286798,-2.364099,2.678566
6250511,-0.07,150,150,100,25,25,100,150,21.0658,41.5509,11.63283111,11.3470718,0.9594176,1.087979,0.2396759,0.5272551
6260147,-0.065,125,175,50,125,25,100,150,33.7131,18.11875,12.51775101,12.80224718,0.7101246,1.864207,-1.019756,1.548057
6274019,-0.055,75,50,150,50,50,100,150,22.7041,12.2008,5.563973045,5.926325005,1.575795,0.8342814,-0.5254492,1.282368
6393782,-0.065,100,100,100,25,0,100,175,17.3858,11.91115,4.705626844,4.954266511,0.9938456,0.3893915,-2.477267,2.697195
6394966,-0.07,25,50,0,50,0,100,175,24.826,36.9897,7.650192831,7.303538922,0.5554177,1.745543,0.4598983,0.3147708
6394967,-0.065,25,50,0,50,0,100,175,24.826,36.9897,7.650192831,7.303538922,0.5554177,1.745543,0.4598983,0.3147708
6394968,-0.06,25,50,0,50,0,100,175,24.826,36.9897,7.650192831,7.303538922,0.5554177,1.745543,0.4598983,0.3147708
6394969,-0.055,25,50,0,50,0,100,175,24.826,36.9897,7.650192831,7.303538922,0.5554177,1.745543,0.4598983,0.3147708
6394970,-0.05,25,50,0,50,0,100,175,24.826,36.9897,7.650192831,7.303538922,0.5554177,1.745543,0.4598983,0.3147708
6397072,-0.065,150,150,150,50,0,100,175,29.84375,33.0613,5.068242697,4.987554205,1.020056,1.690399,-0.2325135,1.257582
6415317,-0.065,175,150,175,25,25,100,175,17.7596,32.3372,8.246752115,8.003927433,1.806189,0.5133314,0.1243908,0.7735056
6435472,-0.065,150,150,150,25,50,100,175,10.61305,4.7205,7.405651994,8.680450901,0.8600732,0.75975,1.885362,0.1614239
6438894,-0.055,50,100,25,75,50,100,175,23.7501,13.35025,9.156810378,9.681683097,1.273969,1.510698,1.455834,0.1816561
6442547,-0.065,125,175,100,100,50,100,175,36.1134,24.51015,7.443141117,7.568909515,1.588748,0.06492412,0.2618079,0.8223111
6460939,-0.055,75,75,150,75,75,100,175,36.1296,25.21215,4.502714136,4.419497003,0.3542718,1.276948,1.366904,0.04613945
6586468,-0.06,125,125,150,100,25,125,0,13.7712,12.22425,6.512031754,6.83127735,1.767166,1.032587,0.3309324,0.706242
6587413,-0.06,50,125,25,125,25,125,0,36.04635,21.6854,4.952968274,4.983719052,1.279625,1.462814,0.2127699,0.8719981
6593262,-0.065,100,175,75,175,25,125,0,35.96615,32.0196,4.354926511,4.392236322,1.482119,0.7054554,0.6007555,0.4651652
6600410,-0.05,25,50,50,50,50,125,0,17.7744,19.8841,4.975406377,4.793930661,0.8079204,0.4921671,-1.502643,2.680996
6619899,-0.055,75,25,175,25,75,125,0,7.053,18.01695,3.768947153,3.839417826,0.8427052,1.735083,-0.1227344,1.313526
6624135,-0.05,50,75,100,75,75,125,0,16.88185,25.09085,7.664886304,7.916518324,0.6721716,0.9338265,0.5322857,0.2088841
6726539,-0.055,75,75,100,75,0,125,25,20.92345,36.315,8.614757232,8.031683607,0.8632659,1.529233,0.3051315,0.47041
6728951,-0.07,150,175,75,100,0,125,25,35.78955,20.36045,10.8725278,10.52563638,0.7153597,0.9564572,1.601387,0.08898128
6766619,-0.055,75,125,25,75,50,125,25,31.25845,28.40825,11.74710216,12.83809959,0.1234514,0.1660715,0.9928243,0.09770318
6776314,-0.055,150,175,175,150,50,125,25,13.2966,43.4618,12.22195062,11.8261009,0.3823233,1.487801,-0.4521971,2.47807
6787375,-0.05,50,100,50,75,75,125,25,11.4213,16.9388,10.2310997,9.096906148,0.6468878,0.1275179,0.4418141,0.3447506
6905911,-0.07,150,175,100,25,25,125,50,30.42325,17.327,8.957762639,9.219575401,0.3443978,0.3982455,1.486411,0.1534419
6914148,-0.06,125,125,150,100,25,125,50,33.699,21.54695,6.521070252,6.485530389,0.4740437,1.637345,0.5058721,0.6765483
6926218,-0.06,75,75,100,25,50,125,50,22.8588,37.7994,4.762204901,4.65885842,0.7836807,1.716988,0.4804679,0.2054964
7069351,-0.07,150,125,75,25,25,125,75,30.77715,9.08825,18.22981699,23.02543856,0.7807513,0.9100322,0.9262894,0.726474
7076006,-0.07,25,100,0,100,25,125,75,39.4422,12.0085,4.357947807,4.461277929,1.591372,1.288138,2.37264,0.2776303
